"id","external_id","details","city","zip","website","street","state","email","created_at","updated_at","phone_1","phone_type_1","phone_2","phone_type_2","phone_3","phone_type_3","phone_4","phone_type_4","phone_5","phone_type_5","phone_6","phone_type_6","phone_7","phone_type_7","phone_8","phone_type_8","company_name"
50,"2651","366 5th Ave., Ste. 701
New York, NY 10001
Fax: (212) 736-3913
Toll Free: (800) 356-3769
Personnel
Program Contact
Bruce Weinberg (Mgr.-Co-op Dept.)
Phone: (212) 736-3836","New York","10001","","Personnel
||Program Contact
||Bruce Weinberg (Mgr.-Co-op Dept.)
||","NY","","2009-05-18 17:46:34","2009-05-18 17:48:10","(212) 736-3913","Fax","(800) 356-3769","Toll Free","(212) 736-3836","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Swany America"
51,"2680","900 North St.
Grafton, WI 53024
Fax: (262) 377-4485
Personnel
Program Contact
Ken Hoehn (Mgr.-Mktg. Svcs.)
Phone: (262) 377-2700","Grafton","53024","","900 North St.
||Personnel
||Program Contact
||Ken Hoehn (Mgr.-Mktg. Svcs.)
||","WI","","2009-05-18 17:46:34","2009-05-18 17:48:10","(262) 377-4485","Fax","(262) 377-2700","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tecumseh Products Company"
52,"2695","1210 Citizens Pkwy.
Morrow, GA 30260
Fax: (770) 961-8239
Personnel
Program Contact
John Pettit (V.P.-Sls.)
Phone: (770) 968-3255
Toll Free: (800) 292-4457","Morrow","30260","","1210 Citizens Pkwy.
||Personnel
||Program Contact
||John Pettit (V.P.-Sls.)
||","GA","","2009-05-18 17:46:34","2009-05-18 17:48:10","(770) 961-8239","Fax","(770) 968-3255","Phone","(800) 292-4457","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tensar Polytechnologies, Inc."
53,"2713","2414 N. Adard, Ste. 500
Dallas, TX 75201
Fax: (214) 871-2333
Website: www.gourmetcatalog.com
Personnel
Program Contact
Janis Johnson (Pres.)
Phone: (214) 855-0005","Dallas","75201","www.gourmetcatalog.com","","TX","","2009-05-18 17:46:34","2009-05-18 17:48:10","(214) 871-2333","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"The Gourmet Catalog Company"
54,"2696","P.O. Box 1071
10 MidLand Ave.
Port Chester, NY 10573
Fax: (914) 937-0600
Personnel
Program Contact
Russ Pittman (Mgr.-Adv.)
Phone: (914) 934-8000
Toll Free: (800) 468-7455
 
Flo Semrai (Mktg.)","Port Chester","10573","","P.O. Box 1071
||10 MidLand Ave.
||Personnel
||Program Contact
||Russ Pittman (Mgr.-Adv.)
|| 
||Flo Semrai (Mktg.)
||","NY","","2009-05-18 17:46:34","2009-05-18 17:48:10","(914) 937-0600","Fax","(914) 934-8000","Phone","(800) 468-7455","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Terramar Sports Worldwide, Ltd."
55,"2714","P.O. Box 9169
Wethersfield, CT 06129
Fax: (860) 563-0268
Website: www.hartseed.com
Personnel
Program Contact
Charles Hart","Wethersfield","06129","www.hartseed.com","P.O. Box 9169","CT","","2009-05-18 17:46:34","2009-05-18 17:48:10","(860) 563-0268","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"The Chas. C. Hart Seed Co."
56,"2653","attention :
999 W. Taylor St., Ste. C
San Jose, CA 95126
Fax: (408) 292-7967
Phone: (408) 293-6321
Toll Free: (800) 523-4544
Email: info@siftoptics.com
Website: www.swift.optics.com
Personnel
Program Contact
Jane Gilliland (Co-op Dept.)
Phone: (617) 436-2960","San Jose","95126","www.swift.optics.com","attention :","CA","info@siftoptics.com","2009-05-18 17:46:34","2009-05-18 17:48:10","(408) 292-7967","Fax","(408) 293-6321","Phone","(800) 523-4544","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Swift Optics"
57,"2660","11022 Vulcan St.
South Gate, CA 90280
Fax: (562) 861-3475
Phone: (562) 923-5438
Email: steve@trindustries.com
Website: www.trindustries.com
Personnel
Program Contact
Steve Smith
Phone: (626) 824-6446
Email: steve@trindustries.com","South Gate","90280","www.trindustries.com","11022 Vulcan St.","CA","steve@trindustries.com","2009-05-18 17:46:34","2009-05-18 17:48:10","(562) 861-3475","Fax","(562) 923-5438","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"T.R. Industries"
58,"2654","1212 Barberry Dr.
Janesville, WI 53545
Fax: (608) 755-4773
Phone: (608) 755-4777
Fax: (800) 755-7567
Toll Free: (800) 888-1232
Personnel
Kathy Gentz (Assoc.-Prods. Mktg.)
Toll Free: (800) 888-1232 x233
 
Program Contact
Shawn O'Hanlon (Consumer Mktg. Mgr.)
Toll Free: (877) 762-7563 x3179","Janesville","53545","","1212 Barberry Dr.
||Personnel
||Kathy Gentz (Assoc.-Prods. Mktg.)
|| 
||Program Contact
||Shawn O'Hanlon (Consumer Mktg. Mgr.)
||","WI","","2009-05-18 17:46:34","2009-05-18 17:48:10","(608) 755-4773","Fax","(608) 755-4777","Phone","(800) 755-7567","Fax","(800) 888-1232","Toll Free","(800) 888-1232 x233","Toll Free","(877) 762-7563 x3179","Toll Free",NULL,NULL,NULL,NULL,"Swing-N-Slide"
59,"2661","1806 Wharncliffe Rd. S.
London, ON N6L 1K1
Canada
Personnel
Program Contact
Ramsey Travers (Sls. Mgr.)
Phone: (519) 652-0080
Fax: (519) 652-3394","London","N6L 1K1","","1806 Wharncliffe Rd. S.
||Canada
||Personnel
||Program Contact
||Ramsey Travers (Sls. Mgr.)
||","ON","","2009-05-18 17:46:34","2009-05-18 17:48:10","(519) 652-0080","Phone","(519) 652-3394","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"T.T. Group Limited"
60,"2662","3300 N.W., 41st St.
Miami, FL 33142
Fax: (305) 633-7439
Personnel
Program Contact
Amy Bentley (Coord.-Mktg.)
Phone: (305) 638-2650","Miami","33142","","Personnel
||Program Contact
||Amy Bentley (Coord.-Mktg.)
||","FL","","2009-05-18 17:46:34","2009-05-18 17:48:10","(305) 633-7439","Fax","(305) 638-2650","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tail Inc."
61,"2706","Attention :
37 Water St.
West Haven, CT 06516
Fax: (203) 933-8478
Personnel
Program Contact
John J. Vaccino (Co-op Adv. Mgr.)
Phone: (203) 934-6363","West Haven","06516","","Attention :
||37 Water St.
||Personnel
||Program Contact
||John J. Vaccino (Co-op Adv. Mgr.)
||","CT","","2009-05-18 17:46:34","2009-05-18 17:48:10","(203) 933-8478","Fax","(203) 934-6363","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"The Bilco Company"
62,"2690","One Adelaide St. E., Ste. 2101
Toronto, ON M5C 3B8
Canada
Toll Free: (800) 897-7286
Website: www.franklintempleton.ca
Personnel
Program Contact
Christina Carscadden (Natl. Contact)
Phone: (416) 957-6055
Fax: (416) 364-5357","Toronto","M5C 3B8","www.franklintempleton.ca","Canada","ON","","2009-05-18 17:46:34","2009-05-18 17:48:10","(800) 897-7286","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Franklin Templeton Investments"
63,"2707","2080 Piper Ln.
London, ON N5V 3N6
Canada
Personnel
Program Contact
Deb Jones  (Credit Mgr.)
Phone: (519) 452-1990
Fax: (519) 452-1303","London","N5V 3N6","","2080 Piper Ln.
||Canada
||Personnel
||Program Contact
||Deb Jones  (Credit Mgr.)
||","ON","","2009-05-18 17:46:34","2009-05-18 17:48:10","(519) 452-1990","Phone","(519) 452-1303","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"The Bradford Exchange"
64,"2686","12000 Portland Ave., S.
Burnsville, MN 55337
Fax: (952) 884-0043
Phone: (952) 884-4051
Personnel
Program Contact
Jerry Aberg
Toll Free: (800) 685-6386","Burnsville","55337","","12000 Portland Ave., S.
||Personnel
||Program Contact
||Jerry Aberg
||","MN","","2009-05-18 17:46:34","2009-05-18 17:48:10","(952) 884-0043","Fax","(952) 884-4051","Phone","(800) 685-6386","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Telex Comms."
65,"3328","3000 Centre Sq. W.
1500 Market St.
Philadelphia, PA 19102
Fax: (215) 575-2314
Phone: (215) 563-2800
Website: www.berwind.com
Personnel
Program Contact
Co-op Mgr","Philadelphia","19102","www.berwind.com","3000 Centre Sq. W.
||1500 Market St.","PA","","2009-05-18 17:46:36","2009-05-18 17:48:10","(215) 575-2314","Fax","(215) 563-2800","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Berwind Corporation"
66,"3329","P.O. Box 740
Two Park Way
Upper Saddle River, NJ 07458
Fax: (201) 236-0649
Phone: (201) 327-8200","Upper Saddle River","07458","","P.O. Box 740
||Two Park Way
||","NJ","","2009-05-18 17:46:36","2009-05-18 17:48:10","(201) 236-0649","Fax","(201) 327-8200","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hunter Douglas, Inc."
67,"3316","1100 Avenue of the Americas
New York, NY 10036
Fax: (212) 512-7458
Personnel
Program Contact
Eric Kessler (Pres. Sls. & Mktg.)
Phone: (212) 512-1000","New York","10036","","1100 Avenue of the Americas
||Personnel
||Program Contact
||Eric Kessler (Pres. Sls. & Mktg.)
||","NY","","2009-05-18 17:46:36","2009-05-18 17:48:10","(212) 512-7458","Fax","(212) 512-1000","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"HBO Cinemax"
68,"3330","7349 Statesville Rd.
Charlotte, NC 28269
Fax: (704) 599-4310
Personnel
Program Contact
Christie Spencer (Co-op Mgr.)
Phone: (704) 597-5000
 
Victoria Oljeski (Graphic Designer)","Charlotte","28269","","7349 Statesville Rd.
||Personnel
||Program Contact
||Christie Spencer (Co-op Mgr.)
|| 
||Victoria Oljeski (Graphic Designer)
||","NC","","2009-05-18 17:46:36","2009-05-18 17:48:10","(704) 599-4310","Fax","(704) 597-5000","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Husqvarna, Inc."
69,"3331","2107 N. 14th St.
St. Louis, MO 63106
Fax: (314) 241-2277
Personnel
Program Contact
Rich Larkin (V.P.-Mktg.)
Phone: (314) 241-1214","St. Louis","63106","","2107 N. 14th St.
||Personnel
||Program Contact
||Rich Larkin (V.P.-Mktg.)
||","MO","","2009-05-18 17:46:36","2009-05-18 17:48:10","(314) 241-2277","Fax","(314) 241-1214","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"HY-C Company, Inc."
70,"3317","1900 Wellworth Ave.
Jackson, MI 49203
Fax: (517) 787-9341
Website: www.heatcontroller.com
Personnel
Program Contact
John E. Rhoads, Jr. (Mgr.-Adv. & Pub. Rels.)
Phone: (517) 787-2100","Jackson","49203","www.heatcontroller.com","1900 Wellworth Ave.","MI","","2009-05-18 17:46:36","2009-05-18 17:48:10","(517) 787-9341","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Heat Controller Inc."
71,"3320","19 E. Chocolate Ave.
Hershey, PA 17033
Fax: (717) 534-7402
Website: www.hersheys.com
Personnel
Program Contact
Cindy Alger (Mktg.)","Hershey","17033","www.hersheys.com","19 E. Chocolate Ave.","PA","","2009-05-18 17:46:36","2009-05-18 17:48:10","(717) 534-7402","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hershey Chocolate USA"
72,"3321","Contact authorized reseller
3000 Hanover St.
Palo Alto, CA 94303-5518
Fax: (905) 206-4739
Phone: (905) 206-4725
Website: www.hp.com
Personnel
Program Contact
Roy Sasai
Phone: (650) 857-1501","Palo Alto","94303-5518","www.hp.com","Contact authorized reseller
||3000 Hanover St.","CA","","2009-05-18 17:46:36","2009-05-18 17:48:10","(905) 206-4739","Fax","(905) 206-4725","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hewlett-Packard Co."
73,"3318","Attn:  HMS Dept.
Attn: Co-op, Hearth & Home Tech
20802 Kensington Blvd.
Lakeville, MN 55044
Fax: (952) 985-6001
Toll Free: (800) 669-4328
Email: info@heatilator.com
Website: www.heatilator.com
Personnel
Co-Op Admin.","Lakeville","55044","www.heatilator.com","Attn:  HMS Dept.
||20802 Kensington Blvd.","MN","info@heatilator.com","2009-05-18 17:46:36","2009-05-18 17:48:10","(952) 985-6001","Fax","(800) 669-4328","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Heatilator"
74,"3322","1661 94th Ln., N.E.
Minneapolis, MN 55449
Fax: (763) 785-5727
Phone: (763) 780-5115
Personnel
Program Contact
Jane Schroer (Co-op Rep.)","Minneapolis","55449","","1661 94th Ln., N.E.
||Personnel
||Program Contact
||Jane Schroer (Co-op Rep.)
||","MN","","2009-05-18 17:46:36","2009-05-18 17:48:10","(763) 785-5727","Fax","(763) 780-5115","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"HomeRight"
75,"3332","54 Eastford Rd.
Southbridge, MA 01550
Fax: (508) 765-9929
Personnel
Program Contact
Angela Paris (Coord.-Mktg.)
Phone: (508) 764-4344","Southbridge","01550","","54 Eastford Rd.
||Personnel
||Program Contact
||Angela Paris (Coord.-Mktg.)
||","MA","","2009-05-18 17:46:36","2009-05-18 17:48:10","(508) 765-9929","Fax","(508) 764-4344","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hyde Manufacturing Co."
76,"3319","175 Fifth Ave.
New York, NY 10010
Fax: (212) 633-0748
Phone: (646) 307-5095
Website: www.henryholt.com
Personnel
Program Contact
Maggie Richards (V.P.-Sls. & Mktg.)
Phone: (646) 307-5095","New York","10010","www.henryholt.com","175 Fifth Ave.","NY","","2009-05-18 17:46:36","2009-05-18 17:48:11","(212) 633-0748","Fax","(646) 307-5095","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Henry Holt and Co., Inc."
77,"3323","715 Milner Ave.
Toronto, ON M1B 2K8
Canada
Personnel
Program Contact
(Co-op Mgr.)
Phone: (416) 284-8110
Fax: (416) 284-8233","Toronto","M1B 2K8","","715 Milner Ave.
||Canada
||Personnel
||Program Contact
||(Co-op Mgr.)
||","ON","","2009-05-18 17:46:36","2009-05-18 17:48:11","(416) 284-8110","Phone","(416) 284-8233","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Honda Canada, Inc."
78,"3324","1801 Russellview Rd.
Bowling Green, KY 42101
Fax: (270) 745-9544
Personnel
Program Contact
Karen Tucker (Coord.-Adv.)
Phone: (270) 782-2900","Bowling Green","42101","","1801 Russellview Rd.
||Personnel
||Program Contact
||Karen Tucker (Coord.-Adv.)
||","KY","","2009-05-18 17:46:36","2009-05-18 17:48:11","(270) 745-9544","Fax","(270) 782-2900","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Holly Performance"
79,"3325","222 Berkeley St.
Boston, MA 02116
Fax: (617) 351-1110
Personnel
Program Contact
Elaine Christensen
Phone: (617) 351-3767","Boston","02116","","222 Berkeley St.
||Personnel
||Program Contact
||Elaine Christensen
||","MA","","2009-05-18 17:46:36","2009-05-18 17:48:11","(617) 351-1110","Fax","(617) 351-3767","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Houghton Mifflin Co."
80,"3327","attention :
P.O. Box 490
10675 Highway 15 S.
Glennville, CA 93226
Fax: (805) 524-5496
Phone: (661) 536-8063
Website: www.hoylegrips.com
Personnel
Program Contact
David Hatton (Pres.)
Toll Free: (800) 345-1950","Glennville","93226","www.hoylegrips.com","attention :
||P.O. Box 490
||10675 Highway 15 S.","CA","","2009-05-18 17:46:36","2009-05-18 17:48:11","(805) 524-5496","Fax","(661) 536-8063","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hoyle Products"
81,"2724","8 Hampshire Dr.
Hudson, NH 03051
Toll Free: (888) 833-9837
Website: www.dextershoe.com
Email: dexterservice@hhbrown.com
Personnel
Program Contact
Walter Nizinski (Mktg. Mgr.)","Hudson","03051","www.dextershoe.com","8 Hampshire Dr.","NH","","2009-05-18 17:46:36","2009-05-18 17:48:11","(888) 833-9837","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"The Dexter Shoe Company"
82,"2753","P.O. Box 740
Skaneateles, NY 13152
Fax: (315) 685-0403
Personnel
Program Contact
Doug McDowell (Mktg.)
Phone: (315) 685-1343","Skaneateles","13152","","P.O. Box 740
||Personnel
||Program Contact
||Doug McDowell (Mktg.)
||","NY","","2009-05-18 17:46:36","2009-05-18 17:48:11","(315) 685-0403","Fax","(315) 685-1343","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"The Memoire Corporation"
83,"2764","48 W. 38th St., 12th Fl.
New York, NY 10018
Fax: (212) 868-3646
Phone: (212) 868-2935
Website: www.pedre.com
Personnel
Program Contact
Jill Kiviat
Phone: (212) 868-2935 x228","New York","10018","www.pedre.com","","NY","","2009-05-18 17:46:36","2009-05-18 17:48:11","(212) 868-3646","Fax","(212) 868-2935","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"The Pedre Co., Inc."
84,"2780","101 Prospect Ave.
Cleveland, OH 44115
Fax: (216) 830-7777
Personnel
Program Contact
Tim Wendell (Mgr.-Co-op)
Phone: (216) 566-3667","Cleveland","44115","","101 Prospect Ave.
||Personnel
||Program Contact
||Tim Wendell (Mgr.-Co-op)
||","OH","","2009-05-18 17:46:36","2009-05-18 17:48:11","(216) 830-7777","Fax","(216) 566-3667","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"The Thompson's Company"
85,"2737","Seven Hanover Sq., H-26-E
New York, NY 10004
Fax: (212) 919-2790
Toll Free: (888) 600-4667
Website: www.quardianlife.com
Personnel
Program Contact
Nancy F. Rogers (S.V.P. Corp. Mktg.)","New York","10004","www.quardianlife.com","Seven Hanover Sq., H-26-E","NY","","2009-05-18 17:46:36","2009-05-18 17:48:11","(212) 919-2790","Fax","(888) 600-4667","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"The Guardian Life Insurance Co. of America"
86,"2748","1111 W. Walnut St.
Compton, CA 90220
Fax: (310) 608-7418
Personnel
Program Contact
Stan Levin (Mgr.-Opers.)
Phone: (310) 762-9000
Toll Free: (800) 345-4999","Compton","90220","","1111 W. Walnut St.
||Personnel
||Program Contact
||Stan Levin (Mgr.-Opers.)
||","CA","","2009-05-18 17:46:36","2009-05-18 17:48:11","(310) 608-7418","Fax","(310) 762-9000","Phone","(800) 345-4999","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"The Levin Company, Inc."
87,"2755","707 Sterling Dr.
Orchard Park, NY 14127
Fax: (716) 677-9531
Personnel
Program Contact
Taffy Collopy
Phone: (716) 677-2500 x1526
Toll Free: (800) 688-7660
 
Michael Barts (Natl. Rep.)","Orchard Park","14127","","707 Sterling Dr.
||Personnel
||Program Contact
||Taffy Collopy
|| 
||Michael Barts (Natl. Rep.)
||","NY","","2009-05-18 17:46:36","2009-05-18 17:48:11","(716) 677-9531","Fax","(716) 677-2500 x1526","Phone","(800) 688-7660","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"The Mentholatum Company"
88,"2749","P.O. Box 4004
West Columbia, SC 29171
Fax: (803) 822-8547
Website: www.loxcreen.com
Personnel
Program Contact
Kay McCord (Mktg. Dir.)
Phone: (803) 822-8200","West Columbia","29171","www.loxcreen.com","P.O. Box 4004","SC","","2009-05-18 17:46:36","2009-05-18 17:48:11","(803) 822-8547","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"The Loxcreen Co., Inc."
89,"2757","The Monarch Tower
3424 Peachtree Rd., Ste. 1450
Atlanta, GA 30326
Toll Free: (800) 241-3732
Fax: (404) 262-4001
Phone: (404) 262-4040
Website: www.monarchbeverages.com
Email: info@themonco.com
Personnel
Anya Williams (Dir.-Mktg.)","Atlanta","30326","www.monarchbeverages.com","The Monarch Tower","GA","","2009-05-18 17:46:36","2009-05-18 17:48:11","(800) 241-3732","Toll Free","(404) 262-4001","Fax","(404) 262-4040","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"The Monarch Beverage Co., Inc."
90,"2768","1 Security Center Ste. 1300
3490 Piedmont Rd.
Atlanta, GA 30305
Fax: (404) 634-9568
Personnel
Program Contact
Will McGill
Phone: (404) 634-9100","Atlanta","30305","","1 Security Center Ste. 1300
||3490 Piedmont Rd.
||Personnel
||Program Contact
||Will McGill
||","GA","","2009-05-18 17:46:36","2009-05-18 17:48:11","(404) 634-9568","Fax","(404) 634-9100","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"The Quikrete Cos."
91,"2772","P.O. Box 471
21 E. Jefferson St.
Waupun, WI 53963
Fax: (920) 324-3388
Personnel
Program Contact
J. Bur Zeratsky (Cons. Mktg. Mgr.)
Phone: (920) 324-2211","Waupun","53963","","P.O. Box 471
||21 E. Jefferson St.
||Personnel
||Program Contact
||J. Bur Zeratsky (Cons. Mktg. Mgr.)
||","WI","","2009-05-18 17:46:36","2009-05-18 17:48:11","(920) 324-3388","Fax","(920) 324-2211","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"The Shaler Company"
92,"2758","1440 Broadway, Ste. 4
New York, NY 10018
Fax: (212) 564-7226
Personnel
Program Contact
Bob Conrad (V.P. Sls.)","New York","10018","","Personnel
||Program Contact
||Bob Conrad (V.P. Sls.)
||","NY","","2009-05-18 17:46:36","2009-05-18 17:48:11","(212) 564-7226","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"The Monet Group"
93,"2773","6601 Lyons Rd., Bldg. A-7
Coconut Creek, FL 33073
Fax: (954) 596-2000
Personnel
Program Contact
John Steele (Dir.-Natl. Sls.)
Phone: (954) 596-1000
 
Eddie Steele (Chief Exec. Officer)","Coconut Creek","33073","","Personnel
||Program Contact
||John Steele (Dir.-Natl. Sls.)
|| 
||Eddie Steele (Chief Exec. Officer)
||","FL","","2009-05-18 17:46:36","2009-05-18 17:48:11","(954) 596-2000","Fax","(954) 596-1000","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"The Singing Machine Co., Inc."
94,"2715","1075 Bay St.
Toronto, ON M5S 2W5
Canada
Personnel
Program Contact
Brian Peterson (Sr. Comm. Specialist)
Phone: (416) 928-8500
Fax: (416) 928-1553","Toronto","M5S 2W5","","1075 Bay St.
||Canada
||Personnel
||Program Contact
||Brian Peterson (Sr. Comm. Specialist)
||","ON","","2009-05-18 17:46:36","2009-05-18 17:48:11","(416) 928-8500","Phone","(416) 928-1553","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"The Citadel General Assurance Co."
95,"2716","P.O. Box 400
Cloverdale, VA 24077
Fax: (540) 992-3007
Personnel
Program Contact
Bill Eversole (V.P.)
Phone: (540) 992-4242","Cloverdale","24077","","P.O. Box 400
||Personnel
||Program Contact
||Bill Eversole (V.P.)
||","VA","","2009-05-18 17:46:36","2009-05-18 17:48:11","(540) 992-3007","Fax","(540) 992-4242","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"The Cloverdale Co."
96,"2731","11 Hawtherne Pkwy.
Vernon Hills, IL 60061
Personnel
Program Contact
Lisa Kleeman
Phone: (847) 367-7700 x2343","Vernon Hills","60061","","11 Hawtherne Pkwy.
||Personnel
||Program Contact
||Lisa Kleeman
||","IL","","2009-05-18 17:46:37","2009-05-18 17:48:11","(847) 367-7700 x2343","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Rust-Oleum"
97,"2732","65 Spring Ln.
Farmington, CT 06032
Fax: (860) 676-8858
Personnel
Program Contact
Leslie Dunton ( Dir.-Sls. & Adv.)
Phone: (860) 677-7331","Farmington","06032","","65 Spring Ln.
||Personnel
||Program Contact
||Leslie Dunton ( Dir.-Sls. & Adv.)
||","CT","","2009-05-18 17:46:37","2009-05-18 17:48:11","(860) 676-8858","Fax","(860) 677-7331","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"The Fletcher Terry Company"
98,"2750","P.O. Box 8677
Canton, OH 44711
Fax: (330) 453-1111
Website: www.mkmorse.com
Personnel
Program Contact
Peter Heenan","Canton","44711","www.mkmorse.com","P.O. Box 8677","OH","","2009-05-18 17:46:37","2009-05-18 17:48:11","(330) 453-1111","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"The M.K. Morse Co."
